DATA,BANDEIRA,LOJA,QUANTIDADE,SETOR,VALIDADE
,SEBASTIAO,35,4,MERCEARIA COMPLEMENTAR,2025-09-21
,SEBASTIAO,35,3,MERCEARIA COMPLEMENTAR,2025-09-05
,JOAO,9,5,PERECIVEIS LATICINIOS,2025-09-24
,JOAO,9,1,PERECIVEIS LATICINIOS,2025-09-22
,JOAO,9,2,PERECIVEIS COMPLEMENTARES,2025-09-25
,JOAO,9,3,MERCEARIA LIQUIDA,2025-09-21
,JOAO,9,32,MERCEARIA LIQUIDA,2025-09-18
,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-09-16
,JOAO,9,2,MERCEARIA COMPLEMENTAR,2025-08-09
,JOAO,9,7,MERCEARIA COMPLEMENTAR,2025-09-10
,JOAO,9,3,MERCEARIA COMPLEMENTAR,2025-09-22
,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-08-08
,JOAO,9,8,MERCEARIA COMPLEMENTAR,2025-09-15
,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-09-22
,JOAO,9,2,MERCEARIA COMPLEMENTAR,2025-09-08
,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-09-15
,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-03-30
,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-09-15
,JOAO,9,8,MERCEARIA COMPLEMENTAR,2025-09-25
,JOAO,34,2,PERECIVEIS LATICINIOS,2025-09-21
,JOAO,34,3,PERECIVEIS LATICINIOS,2025-09-17
,JOAO,34,3,PERECIVEIS LATICINIOS,2025-09-25
,JOAO,34,1,PERECIVEIS LATICINIOS,2025-09-16
,JOAO,34,6,PERECIVEIS LATICINIOS,2025-09-24
,JOAO,34,9,PERECIVEIS LATICINIOS,2025-09-24
,JOAO,34,11,PERECIVEIS LATICINIOS,2025-09-25
,JOAO,34,8,PERECIVEIS LATICINIOS,2025-09-18
,JOAO,34,8,MERCEARIA COMPLEMENTAR,2025-09-20
,JOAO,34,1,MERCEARIA COMPLEMENTAR,2025-09-21
,JOAO,34,2,MERCEARIA COMPLEMENTAR,2025-09-19
,JOAO,34,10,MERCEARIA COMPLEMENTAR,2025-09-15
,JOAO,34,1,MERCEARIA COMPLEMENTAR,2025-09-22
,JOAO,34,16,MERCEARIA COMPLEMENTAR,2025-08-08
,JOAO,34,2,MERCEARIA COMPLEMENTAR,2025-08-16
,JOAO,7,1,PERECIVEIS LATICINIOS,2025-09-24
,JOAO,7,4,PERECIVEIS LATICINIOS,2025-09-27
,JOAO,7,2,PERECIVEIS LATICINIOS,2025-09-26
,JOAO,7,10,PERECIVEIS LATICINIOS,2025-09-28
,JOAO,7,3,PERECIVEIS LATICINIOS,2025-09-25
,JOAO,7,1,MERCEARIA COMPLEMENTAR,2025-09-13
,JOAO,7,1,MERCEARIA COMPLEMENTAR,2025-09-27
,JOAO,7,2,MERCEARIA COMPLEMENTAR,2025-09-01
,JOAO,7,1,MERCEARIA COMPLEMENTAR,2025-09-01
,JOAO,7,113,MERCEARIA COMPLEMENTAR,2025-09-20
,JOAO,7,6,MERCEARIA COMPLEMENTAR,2025-09-26
,JOAO,7,1,MERCEARIA COMPLEMENTAR,2025-09-18
,JOAO,7,1,MERCEARIA COMPLEMENTAR,2025-05-06
,JOAO,7,6,MERCEARIA COMPLEMENTAR,2025-04-25
,JOAO,7,16,MERCEARIA COMPLEMENTAR,2025-07-17
,JOAO,7,3,MERCEARIA COMPLEMENTAR,2025-02-28
,JOAO,16,6,PERECIVEIS PADARIA E CONFEITARIA,2025-09-14
,JOAO,16,1,PERECIVEIS LATICINIOS,2025-09-03
,JOAO,16,1,PERECIVEIS LATICINIOS,2025-09-01
,JOAO,16,5,PERECIVEIS LATICINIOS,2025-09-28
,JOAO,16,8,PERECIVEIS FLV,2025-09-27
,JOAO,16,2,PERECIVEIS COMPLEMENTARES,2025-09-19
,JOAO,16,4,MERCEARIA COMPLEMENTAR,2025-09-28
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2025-07-30
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2025-09-17
,JOAO,16,3,MERCEARIA COMPLEMENTAR,2025-09-22
,JOAO,16,57,MERCEARIA COMPLEMENTAR,2025-09-08
,JOAO,16,4,MERCEARIA COMPLEMENTAR,2025-09-27
,JOAO,16,4,MERCEARIA COMPLEMENTAR,2025-06-24
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2025-09-20
,JOAO,30,2,PERECIVEIS PADARIA E CONFEITARIA,2025-09-25
,JOAO,30,5,PERECIVEIS PADARIA E CONFEITARIA,2025-09-25
,JOAO,30,10,PERECIVEIS PADARIA E CONFEITARIA,2025-09-25
,JOAO,30,2,PERECIVEIS LATICINIOS,2025-09-27
,JOAO,30,1,PERECIVEIS LATICINIOS,2025-09-10
,JOAO,30,1,PERECIVEIS LATICINIOS,2025-09-15
,JOAO,30,4,PERECIVEIS LATICINIOS,2025-09-26
,JOAO,30,1,PERECIVEIS LATICINIOS,2025-09-24
,JOAO,30,1,PERECIVEIS LATICINIOS,2025-09-25
,JOAO,30,5,PERECIVEIS LATICINIOS,2025-09-16
,JOAO,30,1,PERECIVEIS LATICINIOS,2025-09-17
,JOAO,30,4,PERECIVEIS LATICINIOS,2025-09-19
,JOAO,30,1,PERECIVEIS LATICINIOS,2025-08-30
,JOAO,30,1,PERECIVEIS LATICINIOS,2025-09-27
,JOAO,30,3,PERECIVEIS LATICINIOS,2025-09-04
,JOAO,30,4,PERECIVEIS FLV,2025-09-26
,JOAO,30,2,PERECIVEIS FLV,2025-09-27
,JOAO,30,2,MERCEARIA COMPLEMENTAR,2025-09-15
,JOAO,30,3,MERCEARIA COMPLEMENTAR,2025-09-29
,JOAO,30,15,MERCEARIA COMPLEMENTAR,2025-09-12
,JOAO,30,2,MERCEARIA COMPLEMENTAR,2025-09-20
,JOAO,30,4,MERCEARIA COMPLEMENTAR,2025-09-10
,JOAO,30,20,MERCEARIA COMPLEMENTAR,2025-09-28
,JOAO,30,6,MERCEARIA COMPLEMENTAR,2025-09-19
,JOAO,30,1,MERCEARIA COMPLEMENTAR,2025-06-19
,JOAO,36,51,PERECIVEIS PADARIA E CONFEITARIA,2025-09-28
,JOAO,36,2,PERECIVEIS PADARIA E CONFEITARIA,2025-09-29
,JOAO,36,1,PERECIVEIS PADARIA E CONFEITARIA,2025-09-28
,JOAO,36,6,PERECIVEIS LATICINIOS,2025-09-21
,JOAO,36,1,PERECIVEIS LATICINIOS,2025-09-15
,JOAO,36,40,PERECIVEIS LATICINIOS,2025-09-27
,JOAO,36,4,PERECIVEIS LATICINIOS,2025-08-17
,JOAO,36,2,PERECIVEIS LATICINIOS,2025-09-22
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2025-08-09
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2025-08-15
2025-10-01,JOAO,17,2,PERECIVEIS LATICINIOS,2025-09-21
2025-10-01,JOAO,17,7,PERECIVEIS LATICINIOS,2025-09-30
2025-10-01,JOAO,17,19,PERECIVEIS LATICINIOS,2025-09-19
2025-10-01,JOAO,17,1,PERECIVEIS LATICINIOS,2025-09-02
2025-10-01,JOAO,17,9,PERECIVEIS LATICINIOS,2025-09-06
2025-10-01,JOAO,17,1,PERECIVEIS LATICINIOS,2025-09-27
2025-10-01,JOAO,17,1,PERECIVEIS FLV,2025-09-26
2025-10-01,JOAO,17,1,MERCEARIA COMPLEMENTAR,2025-09-30
2025-10-01,JOAO,17,3,MERCEARIA COMPLEMENTAR,2025-09-21
2025-10-01,JOAO,17,3,MERCEARIA COMPLEMENTAR,2025-09-30
2025-10-01,JOAO,17,7,MERCEARIA COMPLEMENTAR,2025-09-29
2025-10-01,JOAO,17,1,MERCEARIA COMPLEMENTAR,2025-09-05
2025-10-01,JOAO,17,1,MERCEARIA COMPLEMENTAR,2025-09-09
2025-10-01,JOAO,25,1,PERECIVEIS LATICINIOS,2025-09-07
2025-10-01,JOAO,25,1,PERECIVEIS LATICINIOS,2025-09-15
2025-10-01,JOAO,25,7,PERECIVEIS LATICINIOS,2025-09-29
2025-10-01,JOAO,25,3,PERECIVEIS LATICINIOS,2025-09-29
2025-10-01,JOAO,25,1,MERCEARIA COMPLEMENTAR,2025-09-08
2025-10-01,JOAO,25,4,MERCEARIA COMPLEMENTAR,2025-09-08
2025-10-01,JOAO,25,1,MERCEARIA COMPLEMENTAR,2025-09-29
2025-10-02,JOAO,12,2,PERECIVEIS LATICINIOS,2025-09-20
2025-10-02,JOAO,12,2,PERECIVEIS LATICINIOS,2025-09-27
2025-10-02,JOAO,12,8,PERECIVEIS LATICINIOS,2025-09-29
2025-10-02,JOAO,12,1,PERECIVEIS LATICINIOS,2025-10-01
2025-10-02,JOAO,12,1,MERCEARIA COMPLEMENTAR,2025-09-25
2025-10-02,JOAO,12,1,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-02,JOAO,12,2,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-02,JOAO,12,1,MERCEARIA COMPLEMENTAR,2025-09-15
2025-10-02,JOAO,12,1,MERCEARIA COMPLEMENTAR,2025-08-02
2025-10-02,JOAO,12,1,MERCEARIA COMPLEMENTAR,2025-09-29
2025-10-02,JOAO,12,1,MERCEARIA COMPLEMENTAR,2025-07-10
2025-10-02,JOAO,12,8,MERCEARIA COMPLEMENTAR,2025-07-24
2025-10-02,JOAO,12,7,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-02,JOAO,12,2,MERCEARIA COMPLEMENTAR,2025-08-01
2025-10-02,JOAO,22,1,PERECIVEIS PADARIA E CONFEITARIA,2025-10-02
2025-10-02,JOAO,22,1,PERECIVEIS LATICINIOS,2025-09-07
2025-10-02,JOAO,22,2,PERECIVEIS LATICINIOS,2025-10-01
2025-10-02,JOAO,22,7,PERECIVEIS LATICINIOS,2025-10-01
2025-10-02,JOAO,22,1,PERECIVEIS LATICINIOS,2025-09-28
2025-10-02,JOAO,22,13,MERCEARIA COMPLEMENTAR,2025-09-24
2025-10-02,JOAO,22,37,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-02,JOAO,22,20,MERCEARIA COMPLEMENTAR,2025-09-25
2025-10-02,JOAO,22,6,MERCEARIA COMPLEMENTAR,2025-09-17
2025-10-02,JOAO,22,3,MERCEARIA COMPLEMENTAR,2025-06-12
2025-10-02,JOAO,22,2,MERCEARIA COMPLEMENTAR,2025-09-03
2025-10-02,JOAO,22,79,MERCEARIA COMPLEMENTAR,2025-09-28
2025-10-02,JOAO,22,2,MERCEARIA COMPLEMENTAR,2025-08-14
2025-10-02,JOAO,22,5,MERCEARIA COMPLEMENTAR,2025-09-18
2025-10-02,JOAO,22,1,MERCEARIA COMPLEMENTAR,2025-07-19
2025-10-02,JOAO,22,1,MERCEARIA COMPLEMENTAR,2025-05-25
2025-10-02,JOAO,22,3,MERCEARIA COMPLEMENTAR,2025-09-01
2025-10-02,JOAO,22,2,MERCEARIA COMPLEMENTAR,2025-09-01
2025-10-02,JOAO,22,2,MERCEARIA COMPLEMENTAR,2025-09-04
2025-10-03,SEBASTIAO,42,3,PERECIVEIS LATICINIOS,2025-09-29
2025-10-03,SEBASTIAO,42,10,PERECIVEIS LATICINIOS,2025-09-09
2025-10-03,SEBASTIAO,42,15,MERCEARIA COMPLEMENTAR,2025-09-21
2025-10-03,SEBASTIAO,42,17,MERCEARIA COMPLEMENTAR,2025-09-28
2025-10-03,SEBASTIAO,42,33,MERCEARIA COMPLEMENTAR,2025-09-19
2025-10-03,SEBASTIAO,42,31,MERCEARIA COMPLEMENTAR,2025-09-28
2025-10-03,SEBASTIAO,42,1,MERCEARIA COMPLEMENTAR,2025-06-13
2025-10-03,SEBASTIAO,42,38,MERCEARIA COMPLEMENTAR,2025-09-20
2025-10-03,SEBASTIAO,42,45,MERCEARIA COMPLEMENTAR,2025-09-19
2025-10-03,SEBASTIAO,42,1,MERCEARIA COMPLEMENTAR,2025-08-31
2025-10-03,SEBASTIAO,42,2,MERCEARIA LIQUIDA,2025-10-01
2025-10-03,SEBASTIAO,42,76,MERCEARIA COMPLEMENTAR,2025-09-11
2025-10-03,SEBASTIAO,42,2,MERCEARIA COMPLEMENTAR,2025-09-01
2025-10-03,SEBASTIAO,42,1,MERCEARIA COMPLEMENTAR,2025-08-23
2025-10-03,SEBASTIAO,42,2,MERCEARIA COMPLEMENTAR,2025-09-30
2025-10-03,SEBASTIAO,5,21,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-03,SEBASTIAO,5,592,MERCEARIA COMPLEMENTAR,2025-09-08
2025-10-03,SEBASTIAO,5,1,MERCEARIA COMPLEMENTAR,2025-09-11
2025-10-03,SEBASTIAO,5,1,MERCEARIA COMPLEMENTAR,2025-08-13
2025-10-03,SEBASTIAO,5,2,MERCEARIA COMPLEMENTAR,2025-09-08
2025-10-03,SEBASTIAO,5,2,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-03,SEBASTIAO,5,1,MERCEARIA COMPLEMENTAR,2025-04-04
2025-10-03,SEBASTIAO,5,2,MERCEARIA COMPLEMENTAR,2025-08-18
2025-10-03,SEBASTIAO,5,1,MERCEARIA COMPLEMENTAR,2025-09-29
2025-10-03,SEBASTIAO,5,75,MERCEARIA COMPLEMENTAR,2025-09-01
2025-10-03,SEBASTIAO,5,1,MERCEARIA COMPLEMENTAR,2025-06-28
2025-10-06,SEBASTIAO,4,1,PERECIVEIS LATICINIOS,2025-09-29
2025-10-06,SEBASTIAO,4,3,PERECIVEIS LATICINIOS,2025-09-22
2025-10-06,SEBASTIAO,4,7,PERECIVEIS LATICINIOS,2025-10-04
2025-10-06,SEBASTIAO,4,4,PERECIVEIS LATICINIOS,2025-10-03
2025-10-06,SEBASTIAO,4,4,PERECIVEIS LATICINIOS,2025-10-05
2025-10-06,SEBASTIAO,4,4,PERECIVEIS LATICINIOS,2025-10-05
2025-10-06,SEBASTIAO,4,1,PERECIVEIS LATICINIOS,2025-09-23
2025-10-06,SEBASTIAO,4,6,PERECIVEIS FLV,2025-10-04
2025-10-06,SEBASTIAO,4,4,PERECIVEIS COMPLEMENTARES,2025-10-02
2025-10-06,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2025-04-10
2025-10-06,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2025-09-22
2025-10-06,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2025-06-06
2025-10-06,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-06,SEBASTIAO,4,12,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-06,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2025-08-30
2025-10-06,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2025-08-29
2025-10-06,SEBASTIAO,4,2,MERCEARIA COMPLEMENTAR,2025-10-05
2025-10-06,SEBASTIAO,4,3,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-06,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2025-08-11
2025-10-06,SEBASTIAO,4,16,MERCEARIA COMPLEMENTAR,2025-09-23
2025-10-06,SEBASTIAO,4,4,MERCEARIA COMPLEMENTAR,2025-09-21
2025-10-06,SEBASTIAO,4,3,MERCEARIA COMPLEMENTAR,2025-08-22
2025-10-06,SEBASTIAO,31,1,PERECIVEIS FOOD SERVICE,2025-09-30
2025-10-06,SEBASTIAO,31,20,PERECIVEIS LATICINIOS,2025-09-20
2025-10-06,SEBASTIAO,31,12,PERECIVEIS LATICINIOS,2025-08-09
2025-10-06,SEBASTIAO,31,22,PERECIVEIS LATICINIOS,2025-10-05
2025-10-06,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2025-10-03
2025-10-06,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2025-10-02
2025-10-06,SEBASTIAO,31,61,PERECIVEIS LATICINIOS,2025-10-05
2025-10-06,SEBASTIAO,31,14,PERECIVEIS COMPLEMENTARES,2025-10-01
2025-10-06,SEBASTIAO,31,1,PERECIVEIS COMPLEMENTARES,2025-09-26
2025-10-06,SEBASTIAO,31,1,MERCEARIA COMPLEMENTAR,2025-09-18
2025-10-06,SEBASTIAO,31,1,MERCEARIA COMPLEMENTAR,2025-08-01
2025-10-06,SEBASTIAO,31,4,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-06,SEBASTIAO,31,5,MERCEARIA COMPLEMENTAR,2025-10-05
2025-10-06,SEBASTIAO,31,1,MERCEARIA COMPLEMENTAR,2025-09-10
2025-10-06,SEBASTIAO,31,1,MERCEARIA COMPLEMENTAR,2025-09-24
2025-10-06,SEBASTIAO,31,8,MERCEARIA COMPLEMENTAR,2025-09-04
2025-10-06,SEBASTIAO,31,2,MERCEARIA COMPLEMENTAR,2025-09-30
2025-10-07,SEBASTIAO,8,12,PERECIVEIS LATICINIOS,2025-09-29
2025-10-07,SEBASTIAO,8,11,PERECIVEIS LATICINIOS,2025-10-01
2025-10-07,SEBASTIAO,8,2,PERECIVEIS LATICINIOS,2025-10-04
2025-10-07,SEBASTIAO,8,1,PERECIVEIS LATICINIOS,2025-10-05
2025-10-07,SEBASTIAO,8,35,PERECIVEIS LATICINIOS,2025-09-27
2025-10-07,SEBASTIAO,8,1,PERECIVEIS LATICINIOS,2025-09-27
2025-10-07,SEBASTIAO,8,6,MERCEARIA LIQUIDA,2025-08-25
2025-10-07,SEBASTIAO,8,2,MERCEARIA LIQUIDA,2025-09-27
2025-10-07,SEBASTIAO,8,1,MERCEARIA COMPLEMENTAR,2025-08-04
2025-10-07,SEBASTIAO,8,4,MERCEARIA COMPLEMENTAR,2025-10-06
2025-10-07,SEBASTIAO,8,98,MERCEARIA COMPLEMENTAR,2025-10-06
2025-10-07,SEBASTIAO,8,1,MERCEARIA COMPLEMENTAR,2025-02-28
2025-10-07,SEBASTIAO,8,59,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-07,SEBASTIAO,8,7,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-07,SEBASTIAO,8,49,MERCEARIA COMPLEMENTAR,2025-09-28
2025-10-07,SEBASTIAO,8,7,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-07,SEBASTIAO,8,6,MERCEARIA COMPLEMENTAR,2025-09-22
2025-10-07,SEBASTIAO,8,1,MERCEARIA COMPLEMENTAR,2025-09-21
2025-10-07,SEBASTIAO,8,16,MERCEARIA COMPLEMENTAR,2025-10-02
2025-10-07,SEBASTIAO,8,12,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-07,SEBASTIAO,8,1,MERCEARIA COMPLEMENTAR,2025-06-01
2025-10-07,SEBASTIAO,8,5,MERCEARIA COMPLEMENTAR,2025-07-01
2025-10-07,SEBASTIAO,8,4,MERCEARIA COMPLEMENTAR,2025-07-01
2025-10-07,SEBASTIAO,8,9,MERCEARIA COMPLEMENTAR,2025-09-02
2025-10-07,SEBASTIAO,8,11,MERCEARIA COMPLEMENTAR,2025-08-31
2025-10-07,SEBASTIAO,32,1,PERECIVEIS PADARIA E CONFEITARIA,2025-08-26
2025-10-07,SEBASTIAO,32,1,PERECIVEIS LATICINIOS,2025-10-02
2025-10-07,SEBASTIAO,32,2,PERECIVEIS LATICINIOS,2025-09-20
2025-10-07,SEBASTIAO,32,1,PERECIVEIS LATICINIOS,2025-09-10
2025-10-07,SEBASTIAO,32,1,PERECIVEIS LATICINIOS,2025-09-28
2025-10-07,SEBASTIAO,32,6,PERECIVEIS LATICINIOS,2025-09-29
2025-10-07,SEBASTIAO,32,12,PERECIVEIS LATICINIOS,2025-10-06
2025-10-07,SEBASTIAO,32,1,PERECIVEIS LATICINIOS,2025-09-27
2025-10-07,SEBASTIAO,32,8,PERECIVEIS LATICINIOS,2025-10-05
2025-10-07,SEBASTIAO,32,1,MERCEARIA COMPLEMENTAR,2025-10-05
2025-10-07,SEBASTIAO,32,15,MERCEARIA COMPLEMENTAR,2025-09-30
2025-10-07,SEBASTIAO,32,1,MERCEARIA COMPLEMENTAR,2025-10-06
2025-10-07,SEBASTIAO,32,4,MERCEARIA COMPLEMENTAR,2025-08-08
2025-10-07,SEBASTIAO,32,2,MERCEARIA COMPLEMENTAR,2025-08-20
2025-10-07,SEBASTIAO,32,8,MERCEARIA COMPLEMENTAR,2025-10-06
2025-10-07,SEBASTIAO,32,13,MERCEARIA COMPLEMENTAR,2025-10-06
2025-10-07,SEBASTIAO,32,12,MERCEARIA COMPLEMENTAR,2025-09-22
2025-10-07,SEBASTIAO,32,1,MERCEARIA COMPLEMENTAR,2025-09-21
2025-10-08,SEBASTIAO,21,1,PERECIVEIS LATICINIOS,2025-10-03
2025-10-08,SEBASTIAO,21,4,PERECIVEIS LATICINIOS,2025-10-06
2025-10-08,SEBASTIAO,21,1,PERECIVEIS LATICINIOS,2025-09-24
2025-10-08,SEBASTIAO,21,5,PERECIVEIS LATICINIOS,2025-10-05
2025-10-08,SEBASTIAO,21,18,PERECIVEIS LATICINIOS,2025-10-04
2025-10-08,SEBASTIAO,21,36,PERECIVEIS LATICINIOS,2025-09-10
2025-10-08,SEBASTIAO,21,5,PERECIVEIS LATICINIOS,2025-10-07
2025-10-08,SEBASTIAO,21,9,PERECIVEIS LATICINIOS,2025-09-17
2025-10-08,SEBASTIAO,21,12,PERECIVEIS LATICINIOS,2025-10-02
2025-10-08,SEBASTIAO,21,20,MERCEARIA COMPLEMENTAR,2025-09-01
2025-10-08,SEBASTIAO,21,3,MERCEARIA COMPLEMENTAR,2025-06-10
2025-10-08,SEBASTIAO,21,100,MERCEARIA COMPLEMENTAR,2025-09-30
2025-10-08,SEBASTIAO,21,2,MERCEARIA COMPLEMENTAR,2025-10-05
2025-10-08,SEBASTIAO,21,88,MERCEARIA COMPLEMENTAR,2025-09-28
2025-10-08,SEBASTIAO,21,16,MERCEARIA COMPLEMENTAR,2025-10-06
2025-10-08,SEBASTIAO,21,1,MERCEARIA COMPLEMENTAR,2025-10-06
2025-10-08,SEBASTIAO,21,21,MERCEARIA COMPLEMENTAR,2025-09-10
2025-10-08,SEBASTIAO,21,1,MERCEARIA COMPLEMENTAR,2025-07-31
2025-10-08,SEBASTIAO,21,4,MERCEARIA COMPLEMENTAR,2025-05-13
2025-10-08,SEBASTIAO,21,14,MERCEARIA COMPLEMENTAR,2025-09-11
2025-10-08,SEBASTIAO,21,1,MERCEARIA COMPLEMENTAR,2024-02-02
2025-10-08,SEBASTIAO,21,1,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-08,SEBASTIAO,21,4,MERCEARIA COMPLEMENTAR,2025-10-06
2025-10-08,SEBASTIAO,35,1,PERECIVEIS LATICINIOS,2025-10-04
2025-10-08,SEBASTIAO,35,4,PERECIVEIS LATICINIOS,2025-09-17
2025-10-08,SEBASTIAO,35,1,PERECIVEIS LATICINIOS,2025-09-30
2025-10-08,SEBASTIAO,35,2,PERECIVEIS LATICINIOS,2025-09-08
2025-10-08,SEBASTIAO,35,6,PERECIVEIS LATICINIOS,2025-09-06
2025-10-08,SEBASTIAO,35,1,PERECIVEIS LATICINIOS,2025-10-03
2025-10-08,SEBASTIAO,35,8,PERECIVEIS LATICINIOS,2025-09-30
2025-10-08,SEBASTIAO,35,11,PERECIVEIS LATICINIOS,2025-10-01
2025-10-08,SEBASTIAO,35,19,PERECIVEIS LATICINIOS,2025-10-02
2025-10-08,SEBASTIAO,35,355,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-08,SEBASTIAO,35,48,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-08,SEBASTIAO,35,3,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-08,SEBASTIAO,35,13,MERCEARIA COMPLEMENTAR,2025-09-22
2025-10-08,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2025-10-02
2025-10-08,SEBASTIAO,35,6,MERCEARIA COMPLEMENTAR,2025-10-02
2025-10-08,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2025-09-29
2025-10-08,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2025-08-28
2025-10-08,SEBASTIAO,35,58,MERCEARIA COMPLEMENTAR,2025-09-14
2025-10-08,SEBASTIAO,35,2,MERCEARIA COMPLEMENTAR,2025-10-07
2025-10-08,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2025-10-03
2025-10-08,SEBASTIAO,35,9,MERCEARIA COMPLEMENTAR,2025-10-03
2025-10-08,SEBASTIAO,35,2,MERCEARIA COMPLEMENTAR,2025-09-06
2025-10-08,SEBASTIAO,35,15,MERCEARIA COMPLEMENTAR,2025-09-13
2025-10-08,SEBASTIAO,35,4,MERCEARIA COMPLEMENTAR,2025-10-04
2025-10-08,SEBASTIAO,35,20,MERCEARIA COMPLEMENTAR,2025-09-10
2025-10-08,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2025-04-30
2025-10-09,JOAO,9,1,PERECIVEIS LATICINIOS,2025-10-02
2025-10-09,JOAO,9,5,PERECIVEIS LATICINIOS,2025-10-08
2025-10-09,JOAO,9,4,PERECIVEIS LATICINIOS,2025-10-06
2025-10-09,JOAO,9,28,MERCEARIA COMPLEMENTAR,2025-09-30
2025-10-09,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-08-27
2025-10-09,JOAO,9,13,MERCEARIA COMPLEMENTAR,2025-10-06
2025-10-09,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-10-05
2025-10-09,JOAO,9,4,MERCEARIA COMPLEMENTAR,2025-10-03
2025-10-09,JOAO,9,3,MERCEARIA COMPLEMENTAR,2025-09-23
2025-10-09,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-06-10
2025-10-09,JOAO,9,2,MERCEARIA COMPLEMENTAR,2025-08-28
2025-10-09,JOAO,9,6,MERCEARIA COMPLEMENTAR,2025-09-30
2025-10-09,JOAO,9,2,MERCEARIA COMPLEMENTAR,2025-09-03
2025-10-09,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-10-03
2025-10-09,JOAO,34,14,PERECIVEIS LATICINIOS,2025-10-05
2025-10-09,JOAO,34,3,PERECIVEIS LATICINIOS,2025-09-29
2025-10-09,JOAO,34,1,PERECIVEIS FLV,2025-10-06
2025-10-09,JOAO,34,8,PERECIVEIS FLV,2025-10-08
2025-10-09,JOAO,34,6,PERECIVEIS FLV,2025-10-07
2025-10-09,JOAO,34,1,PERECIVEIS FLV,2025-10-01
2025-10-09,JOAO,34,15,PERECIVEIS COMPLEMENTARES,2025-09-27
2025-10-09,JOAO,34,7,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-09,JOAO,34,30,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-09,JOAO,34,3,MERCEARIA COMPLEMENTAR,2025-07-21
2025-10-09,JOAO,34,7,MERCEARIA COMPLEMENTAR,2025-07-26
2025-10-09,JOAO,34,13,MERCEARIA COMPLEMENTAR,2025-10-01
2025-10-09,JOAO,34,1,MERCEARIA COMPLEMENTAR,2025-10-06
2025-10-09,JOAO,34,7,MERCEARIA COMPLEMENTAR,2025-09-23
2025-10-09,JOAO,34,1,MERCEARIA COMPLEMENTAR,2025-10-02
2025-10-09,JOAO,34,3,MERCEARIA COMPLEMENTAR,2025-09-30
2025-10-10,SEBASTIAO,15,2,PERECIVEIS PADARIA E CONFEITARIA,2025-10-08
2025-10-10,SEBASTIAO,15,1,PERECIVEIS LATICINIOS,2025-10-05
2025-10-10,SEBASTIAO,15,9,PERECIVEIS LATICINIOS,2025-10-08
2025-10-10,SEBASTIAO,15,1,PERECIVEIS LATICINIOS,2025-10-06
2025-10-10,SEBASTIAO,15,5,PERECIVEIS LATICINIOS,2025-09-19
